;;;1991;1991;1991;1991;1992;1992;1992;1992;1993;1993;1993;1993;1994;1994;1994;1994;1995;1995;1995;1995;1996;1996;1996;1996;1997;1997;1997;1997;1998;1998;1998;1998;1999;1999;1999;1999;2000;2000;2000;2000;2001;2001;2001;2001;2002;2002;2002;2002;2003;2003;2003;2003;2004;2004;2004;2004;2005;2005;2005;2005;2006;2006;2006;2006;2007;2007;2007;2007;2008;2008;2008;2008;2009;2009;2009;2009;2010;2010;2010;2010;2011;2011;2011;2011;2012;2012;2012;2012;2013;2013;2013;2013;2014;2014;2014;2014;2015;2015;2015;2015;2016;2016;2016;2016;2017;2017;2017;2017;2018;2018;2018;2018;2019;2019;2019;2019;2020;2020;2020;2020;2021;2021;2021;2021;2022;2022;2022;2022;2023;2023;2023;2023
;;;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal;1. Quartal;2. Quartal;3. Quartal;4. Quartal
X13 JDemetra+  saisonbereinigt; = Bruttolöhne und -gehälter (Inländer);Mrd. EUR;170,182;175,605;176,976;180,557;185,846;188,764;194,468;193,111;193,281;194,832;196,340;197,195;198,464;196,602;198,680;201,125;202,896;204,185;205,575;206,928;207,327;206,056;207,417;207,165;206,675;205,827;206,254;207,383;208,430;210,060;211,756;213,001;213,933;217,000;218,272;219,487;222,488;224,213;226,098;227,257;228,827;229,047;229,012;230,894;230,897;230,760;231,680;232,313;230,971;230,480;231,796;231,818;233,115;232,903;232,458;232,642;232,817;232,019;232,538;233,609;233,351;235,450;238,026;239,207;241,641;243,873;245,068;248,137;251,944;253,809;255,510;257,757;254,678;253,153;256,011;257,610;259,242;261,216;264,471;267,405;271,977;275,094;276,927;279,547;283,133;286,884;288,682;291,258;292,442;295,109;298,144;300,649;304,694;307,121;309,838;312,518;315,402;320,470;323,053;326,530;329,735;332,299;335,393;339,960;343,601;346,958;350,059;354,808;359,658;364,174;367,790;371,057;375,238;381,157;384,324;383,933;385,690;365,581;379,536;384,444;380,460;387,782;399,316;403,701;407,832;410,831;417,091;425,998;435,694;442,207;448,093;...
X13 JDemetra+  saisonbereinigt; - Abzüge der Arbeitnehmer;Mrd. EUR;48,502;51,542;54,726;55,775;57,826;58,049;60,936;59,218;59,913;58,864;60,825;60,808;63,226;61,528;63,693;64,991;66,789;67,835;69,618;69,752;68,545;67,816;69,182;69,960;70,358;69,748;70,269;70,868;70,455;71,317;71,460;72,869;72,523;73,188;72,901;73,498;72,762;73,572;74,134;74,493;73,521;73,404;73,253;73,543;74,400;74,438;74,209;74,154;75,812;76,165;75,512;75,204;74,669;73,417;73,357;73,125;73,637;72,821;73,462;74,386;75,363;75,764;76,466;77,473;78,222;79,441;80,054;81,176;82,173;83,529;84,212;85,732;84,834;82,959;83,597;84,053;82,524;82,464;84,334;85,555;87,868;89,097;89,840;90,297;91,656;93,038;94,280;94,848;94,980;96,123;97,264;98,624;99,355;99,914;101,409;103,009;104,033;105,216;105,979;106,936;109,043;108,913;110,880;112,260;114,027;115,179;116,115;117,576;119,626;121,335;122,367;123,253;123,382;125,938;126,572;126,987;126,699;119,546;123,580;124,360;123,557;124,830;129,518;130,491;133,276;135,505;136,252;137,917;136,226;139,996;142,522;...
X13 JDemetra+  saisonbereinigt; = Nettolöhne u. -gehälter (Inländer);Mrd. EUR;121,680;124,063;122,250;124,782;128,020;130,715;133,532;133,893;133,368;135,968;135,515;136,387;135,238;135,074;134,987;136,134;136,107;136,350;135,957;137,176;138,782;138,240;138,235;137,205;136,317;136,079;135,985;136,515;137,975;138,743;140,296;140,132;141,410;143,812;145,371;145,989;149,726;150,641;151,964;152,764;155,306;155,643;155,759;157,351;156,497;156,322;157,471;158,159;155,159;154,315;156,284;156,614;158,446;159,486;159,101;159,517;159,180;159,198;159,076;159,223;157,988;159,686;161,560;161,734;163,419;164,432;165,014;166,961;169,771;170,280;171,298;172,025;169,844;170,194;172,414;173,557;176,718;178,752;180,137;181,850;184,109;185,997;187,087;189,250;191,477;193,846;194,402;196,410;197,462;198,986;200,880;202,025;205,339;207,207;208,429;209,509;211,369;215,254;217,074;219,594;220,692;223,386;224,513;227,700;229,574;231,779;233,944;237,232;240,032;242,839;245,423;247,804;251,856;255,219;257,752;256,946;258,991;246,035;255,956;260,084;256,903;262,952;269,798;273,210;274,556;275,326;280,839;288,081;299,468;302,211;305,571;...
X13 JDemetra+  saisonbereinigt; + Monetäre Sozialleistungen;Mrd. EUR;61,308;63,931;66,337;66,809;69,448;71,096;72,786;76,153;76,116;77,188;79,760;81,914;81,327;81,731;82,845;83,182;84,324;85,692;86,555;87,718;90,168;91,481;91,372;91,418;92,653;92,995;93,281;93,922;93,177;95,277;94,705;94,441;96,954;97,599;98,334;98,802;97,039;97,657;97,981;99,218;100,710;101,590;102,355;103,460;103,742;104,589;106,644;107,698;107,645;108,190;109,085;109,580;110,117;109,346;109,193;109,519;109,769;110,765;110,045;109,902;110,369;110,118;109,049;108,364;108,044;108,060;108,163;108,186;108,133;108,982;109,370;110,043;114,678;118,491;119,594;119,713;119,894;119,959;118,487;119,208;118,551;117,983;118,218;118,230;119,257;119,723;120,579;120,853;121,818;123,044;122,794;122,964;124,258;124,825;126,527;128,655;129,832;130,399;131,132;132,974;133,193;134,999;137,318;138,013;139,813;140,837;141,514;142,785;144,069;145,083;145,998;147,539;149,420;152,707;154,100;156,209;158,396;167,603;168,377;169,403;171,122;172,688;166,138;167,200;168,077;169,901;174,351;176,283;179,234;181,092;184,078;...
X13 JDemetra+  saisonbereinigt; - Abgaben auf soz. Leist., verbrauchsnahe Steuern;Mrd. EUR;9,693;10,803;12,310;11,036;11,997;12,689;13,096;13,231;13,785;14,205;14,978;15,017;15,750;15,431;15,759;16,335;17,463;17,910;17,983;17,880;18,652;19,318;19,289;19,558;19,695;19,951;20,265;20,298;20,334;19,973;19,835;19,338;20,001;20,012;19,906;19,667;19,515;19,255;19,348;19,246;19,899;20,015;19,850;20,017;19,563;20,523;20,922;22,231;21,284;21,269;21,749;21,358;22,105;22,321;21,910;22,223;22,482;23,125;22,709;22,527;23,142;22,588;22,239;22,310;21,976;21,850;21,732;21,684;21,800;21,992;22,520;22,521;25,300;25,488;25,285;25,453;25,452;25,427;25,301;25,460;25,433;25,425;25,489;25,556;25,929;25,602;26,078;26,033;26,506;26,883;26,602;26,750;26,818;27,440;27,837;28,150;28,248;28,354;28,570;28,705;28,641;29,084;29,611;29,968;30,486;30,786;30,782;31,142;31,650;31,820;31,784;32,284;32,958;33,952;33,751;34,228;34,381;34,932;35,558;35,015;35,741;36,360;35,282;35,663;35,976;36,596;36,678;37,547;38,165;38,717;39,178;...
X13 JDemetra+  saisonbereinigt; = Masseneinkommen (private Haushalte);Mrd. EUR;173,295;177,191;176,277;180,555;185,471;189,122;193,222;196,815;195,699;198,951;200,297;203,284;200,815;201,374;202,073;202,981;202,968;204,132;204,529;207,014;210,298;210,403;210,318;209,065;209,275;209,123;209,001;210,139;210,818;214,047;215,166;215,235;218,363;221,399;223,799;225,124;227,250;229,043;230,597;232,736;236,117;237,218;238,264;240,794;240,676;240,388;243,193;243,626;241,520;241,236;243,620;244,836;246,458;246,511;246,384;246,813;246,467;246,838;246,412;246,598;245,215;247,216;248,370;247,788;249,487;250,642;251,445;253,463;256,104;257,270;258,148;259,547;259,222;263,197;266,723;267,817;271,160;273,284;273,323;275,598;277,227;278,555;279,816;281,924;284,805;287,967;288,903;291,230;292,774;295,147;297,072;298,239;302,779;304,592;307,119;310,014;312,953;317,299;319,636;323,863;325,244;329,301;332,220;335,745;338,901;341,830;344,676;348,875;352,451;356,102;359,637;363,059;368,318;373,974;378,101;378,927;383,006;378,706;388,775;394,472;392,284;399,280;400,654;404,747;406,657;408,631;418,512;426,817;440,537;444,586;450,471;...
X13 JDemetra+  saisonbereinigt; + Betriebsübersch./Selbständ.-,Verm.eink. priv.HH;Mrd. EUR;80,641;85,333;85,107;86,986;90,523;88,300;86,645;88,782;90,481;90,792;91,242;90,750;96,240;92,413;97,972;99,178;97,257;99,201;100,902;97,481;99,510;98,081;98,995;99,229;99,694;101,106;104,561;106,434;103,470;100,093;104,770;108,200;104,515;104,839;104,486;107,158;104,197;105,365;102,496;101,069;110,184;110,612;109,969;108,827;103,422;104,567;104,904;105,271;110,814;109,902;111,876;108,395;112,196;111,648;112,941;115,355;115,748;116,788;119,961;124,425;124,611;126,652;127,746;137,868;130,202;130,159;132,722;138,452;135,475;140,213;140,108;131,866;132,309;129,858;122,286;120,932;123,822;124,629;125,847;128,529;129,022;132,926;133,374;136,459;137,007;132,649;133,691;133,313;130,726;134,721;135,415;132,717;130,362;132,261;135,514;134,216;132,422;131,452;136,625;134,889;136,376;138,226;137,837;139,093;143,486;140,871;144,117;143,450;150,459;148,176;143,505;145,976;142,529;143,171;138,671;139,945;144,389;129,658;131,918;128,084;136,594;134,487;136,579;145,618;146,005;157,659;155,087;154,153;148,637;158,967;160,055;...
X13 JDemetra+  saisonbereinigt; + Weitere empfangene abzgl. geleistete Transfers;Mrd. EUR;-10,778;-10,337;-11,179;-8,154;-11,845;-11,227;-11,123;-8,199;-11,777;-11,459;-11,776;-9,396;-10,937;-10,941;-12,019;-10,790;-9,841;-9,117;-10,350;-9,149;-9,936;-9,343;-9,271;-8,383;-8,318;-7,128;-9,070;-9,824;-8,253;-9,016;-10,929;-12,146;-9,919;-11,659;-11,886;-12,723;-12,229;-14,745;-12,940;-14,064;-12,669;-14,443;-13,971;-12,633;-11,472;-13,517;-12,134;-11,156;-9,369;-10,741;-11,859;-10,883;-10,177;-10,798;-11,483;-10,764;-11,654;-10,574;-11,815;-12,501;-11,406;-13,149;-14,864;-16,881;-14,802;-14,952;-16,553;-18,763;-17,728;-17,955;-18,499;-19,961;-18,687;-19,182;-16,968;-16,579;-19,051;-18,434;-16,071;-17,070;-17,376;-18,329;-16,549;-19,420;-16,712;-18,983;-19,821;-20,100;-19,184;-20,546;-20,152;-19,965;-18,795;-19,097;-20,354;-20,574;-21,576;-18,513;-22,538;-21,979;-21,945;-20,916;-22,231;-24,065;-24,876;-23,874;-26,287;-26,711;-24,979;-24,993;-24,162;-24,951;-25,034;-26,999;-24,297;-26,123;-27,454;-20,150;-21,426;-23,007;-26,431;-24,418;-29,766;-34,075;-29,615;-30,538;-23,063;-25,837;-27,240;-28,871;-34,503;...
X13 JDemetra+  saisonbereinigt; = Verfügbares Einkommen der privaten Haushalte;Mrd. EUR;243,158;252,187;250,205;259,387;264,149;266,195;268,744;277,398;274,403;278,284;279,763;284,638;286,118;282,846;288,026;291,369;290,384;294,216;295,081;295,346;299,872;299,141;300,042;299,911;300,651;303,101;304,492;306,749;306,035;305,124;309,007;311,289;312,959;314,579;316,399;319,559;319,218;319,663;320,153;319,741;333,632;333,387;334,262;336,988;332,626;331,438;335,963;337,741;342,965;340,397;343,637;342,348;348,477;347,361;347,842;351,404;350,561;353,052;354,558;358,522;358,420;360,719;361,252;368,775;364,887;365,849;367,614;373,152;373,851;379,528;379,757;371,452;372,844;373,873;372,041;372,170;375,931;379,479;383,099;387,057;388,873;393,152;396,641;398,963;405,100;401,633;402,773;404,443;404,316;409,322;412,335;410,991;414,346;417,756;422,279;423,656;423,799;430,238;433,723;436,773;439,675;446,611;447,826;450,773;457,511;458,827;462,506;465,614;477,931;479,285;478,980;484,084;485,813;490,146;492,475;492,749;499,941;488,214;499,267;499,549;502,447;509,349;507,467;516,290;523,047;535,752;550,536;555,133;561,934;574,682;576,023;...
X13 JDemetra+  saisonbereinigt; nachrichtl.: Verfügb. Einkommen (Verbrauchskzpt.);Mrd. EUR;281,918;294,350;291,950;304,024;308,545;313,035;315,579;326,348;320,918;326,590;327,581;332,916;336,387;333,845;339,323;344,074;343,584;348,445;349,910;350,565;355,626;355,334;357,095;357,037;357,841;360,590;361,160;362,841;363,528;363,037;366,759;369,053;371,867;373,426;375,846;379,188;378,976;379,152;379,985;380,334;395,029;394,805;395,997;400,206;395,377;394,953;399,466;402,396;407,213;404,661;409,017;407,964;412,410;411,429;412,495;415,438;415,497;418,876;420,666;425,083;425,507;427,772;428,510;437,014;433,961;434,890;437,422;444,177;444,854;452,116;452,329;445,086;448,038;450,027;449,317;449,986;454,538;458,129;462,550;466,914;469,416;474,416;478,099;480,861;487,326;484,656;485,948;488,107;490,315;496,235;500,582;499,537;504,340;508,620;514,713;516,525;517,563;525,460;530,114;534,820;539,384;547,509;549,695;552,971;560,678;563,094;567,676;572,020;583,872;586,603;586,939;593,382;596,432;602,161;606,245;607,535;616,277;605,052;621,575;623,937;624,800;639,108;639,122;649,384;656,940;671,769;685,503;692,017;696,557;711,233;713,131;...
X13 JDemetra+  saisonbereinigt;              Zunahme betriebl. Versorg.ansprüche;Mrd. EUR;3,753;3,890;3,939;3,992;4,286;4,342;4,627;4,563;3,486;3,653;3,733;3,877;3,938;3,998;4,136;4,289;4,550;4,635;4,795;4,876;3,822;3,873;4,023;4,192;4,080;4,230;4,282;4,403;4,756;4,927;5,027;5,099;4,928;5,074;4,830;5,101;7,721;7,781;7,776;7,557;6,177;6,091;6,153;6,204;5,978;6,053;6,360;6,522;6,602;6,603;6,740;6,738;6,434;6,515;6,519;6,690;7,073;7,507;7,539;7,761;9,031;9,074;9,414;9,538;9,636;9,799;10,123;10,178;11,102;11,124;11,318;11,822;12,095;12,329;12,423;12,397;12,356;12,535;12,548;12,595;12,566;12,611;12,557;12,721;13,486;13,630;13,741;13,590;13,434;13,458;13,422;13,569;14,026;14,048;14,134;14,266;14,278;14,578;14,549;14,401;14,083;14,080;14,163;14,268;15,073;15,318;15,322;15,071;14,136;13,891;14,041;14,289;15,575;15,938;15,965;15,701;15,126;14,675;14,762;15,352;15,430;15,766;15,919;15,841;15,703;15,733;15,748;15,836;15,575;15,590;15,673;...
X13 JDemetra+  saisonbereinigt;              Sparen der privaten Haushalte;Mrd. EUR;30,743;34,805;32,520;33,788;34,945;34,912;35,591;35,357;34,873;35,954;33,852;35,111;33,740;33,707;34,223;34,989;34,047;34,120;34,149;33,574;34,065;33,840;32,847;32,181;32,465;32,151;32,653;32,715;33,604;32,709;32,195;31,680;30,441;31,075;31,905;32,638;31,643;30,386;30,053;30,125;33,911;33,411;33,968;34,901;33,272;33,731;35,108;35,299;38,669;36,072;37,040;35,520;38,709;37,560;37,584;37,141;37,454;36,899;38,194;40,249;38,239;39,238;39,302;41,302;41,517;39,594;39,382;41,140;42,919;44,450;43,572;38,186;39,614;40,448;40,202;39,519;40,733;40,724;40,587;40,349;39,897;40,881;41,350;41,018;41,498;40,719;40,519;38,294;37,648;40,112;39,981;39,322;41,099;43,178;43,263;43,072;42,387;46,191;45,291;45,501;46,452;47,339;47,433;46,539;50,953;50,489;50,261;51,074;56,790;56,481;55,744;54,233;56,782;54,933;54,175;53,939;69,881;105,332;77,708;85,299;97,092;90,045;61,826;64,056;61,501;61,100;62,523;63,066;62,055;70,548;69,105;...
X13 JDemetra+  saisonbereinigt;              Bezugsgröße für die Sparquote;Mrd. EUR;246,911;256,077;254,144;263,379;268,435;270,537;273,371;281,961;277,889;281,937;283,496;288,515;290,056;286,844;292,162;295,658;294,934;298,851;299,876;300,222;303,694;303,014;304,065;304,103;304,731;307,331;308,774;311,152;310,791;310,051;314,034;316,388;317,887;319,653;321,229;324,660;326,939;327,444;327,929;327,298;339,809;339,478;340,415;343,192;338,604;337,491;342,323;344,263;349,567;347,000;350,377;349,086;354,911;353,876;354,361;358,094;357,634;360,559;362,097;366,283;367,451;369,793;370,666;378,313;374,523;375,648;377,737;383,330;384,953;390,652;391,075;383,274;384,939;386,202;384,464;384,567;388,287;392,014;395,647;399,652;401,439;405,763;409,198;411,684;418,586;415,263;416,514;418,033;417,750;422,780;425,757;424,560;428,372;431,804;436,413;437,922;438,077;444,816;448,272;451,174;453,758;460,691;461,989;465,041;472,584;474,145;477,828;480,685;492,067;493,176;493,021;498,373;501,388;506,084;508,440;508,450;515,067;502,889;514,029;514,901;517,877;525,115;523,386;532,131;538,750;551,485;566,284;570,969;577,509;590,272;591,696;...
X13 JDemetra+  saisonbereinigt;              Sparquote der privaten Haushalte;Prozent;12,5;13,6;12,8;12,8;13,0;12,9;13,0;12,5;12,5;12,8;11,9;12,2;11,6;11,8;11,7;11,8;11,5;11,4;11,4;11,2;11,2;11,2;10,8;10,6;10,7;10,5;10,6;10,5;10,8;10,5;10,3;10,0;9,6;9,7;9,9;10,1;9,7;9,3;9,2;9,2;10,0;9,8;10,0;10,2;9,8;10,0;10,3;10,3;11,1;10,4;10,6;10,2;10,9;10,6;10,6;10,4;10,5;10,2;10,5;11,0;10,4;10,6;10,6;10,9;11,1;10,5;10,4;10,7;11,1;11,4;11,1;10,0;10,3;10,5;10,5;10,3;10,5;10,4;10,3;10,1;9,9;10,1;10,1;10,0;9,9;9,8;9,7;9,2;9,0;9,5;9,4;9,3;9,6;10,0;9,9;9,8;9,7;10,4;10,1;10,1;10,2;10,3;10,3;10,0;10,8;10,6;10,5;10,6;11,5;11,5;11,3;10,9;11,3;10,9;10,7;10,6;13,6;20,9;15,1;16,6;18,7;17,1;11,8;12,0;11,4;11,1;11,0;11,0;10,7;12,0;11,7;...
BV4.1 saisonbereinigt;   Arbeitnehmerentgelt (Inländer);Mrd. EUR;207,608;214,176;214,510;219,364;226,005;229,509;235,529;236,258;233,671;237,458;237,907;239,932;241,859;242,049;243,823;246,410;248,620;252,049;253,482;254,810;254,220;254,066;255,161;255,251;255,570;255,372;255,248;256,343;258,199;260,034;262,039;264,103;264,938;267,820;269,799;271,877;276,022;278,197;280,767;282,155;282,590;283,521;283,577;285,143;284,973;285,334;286,047;286,233;286,274;286,120;287,100;287,088;287,835;287,905;287,349;287,414;287,396;287,065;286,817;287,875;289,219;291,146;294,149;295,545;297,767;299,983;301,895;304,574;308,794;312,100;313,893;316,172;314,166;313,551;314,936;315,721;319,266;322,017;325,371;329,008;333,138;336,606;339,433;342,420;346,258;350,165;352,963;355,822;356,843;359,747;363,271;366,405;371,202;373,954;377,426;380,761;384,190;389,591;393,254;396,976;400,379;403,555;408,068;412,427;416,981;421,704;425,865;431,168;435,672;440,999;446,041;450,488;455,612;465,305;466,976;467,557;467,351;454,766;462,760;467,856;465,119;477,487;484,666;490,868;496,329;501,108;506,535;519,760;527,929;535,186;541,887;...
BV4.1 saisonbereinigt; - Sozialbeiträge der Arbeitgeber;Mrd. EUR;36,329;38,560;38,496;39,221;39,979;40,800;42,223;42,598;40,442;42,129;42,201;42,882;43,864;44,678;45,053;45,769;46,323;47,283;47,880;48,083;47,261;47,325;47,797;48,299;48,947;49,016;49,034;49,283;49,560;50,047;50,430;51,084;50,760;51,215;51,687;52,125;53,778;54,217;54,570;54,687;54,159;54,341;54,227;54,561;54,112;54,112;54,302;54,254;55,156;55,144;55,366;55,301;54,870;54,717;54,728;54,740;54,546;54,744;54,256;54,533;55,485;55,611;56,243;56,388;56,153;56,221;56,600;56,703;57,094;57,861;58,279;59,130;59,224;59,271;59,105;59,023;59,983;60,356;61,006;61,582;61,571;61,959;62,337;62,631;63,305;63,812;64,235;64,537;64,400;64,841;65,267;65,788;66,692;67,096;67,683;68,250;68,862;69,582;70,114;70,695;70,992;71,424;72,294;72,887;73,998;74,965;75,484;76,484;76,447;77,190;78,377;79,478;81,728;81,668;83,633;85,124;83,660;82,806;85,191;87,017;84,387;85,558;87,276;89,042;88,627;89,368;90,239;93,095;93,895;93,378;94,668;...
BV4.1 saisonbereinigt; = Bruttolöhne und -gehälter (Inländer);Mrd. EUR;171,279;175,616;176,014;180,143;186,026;188,709;193,306;193,660;193,229;195,329;195,706;197,050;197,995;197,371;198,770;200,641;202,297;204,766;205,602;206,727;206,959;206,741;207,364;206,952;206,623;206,356;206,214;207,060;208,639;209,987;211,609;213,019;214,178;216,605;218,112;219,752;222,244;223,980;226,197;227,468;228,431;229,180;229,350;230,582;230,861;231,222;231,745;231,979;231,118;230,976;231,734;231,787;232,965;233,188;232,621;232,674;232,850;232,321;232,561;233,342;233,734;235,535;237,906;239,157;241,614;243,762;245,295;247,871;251,700;254,239;255,614;257,042;254,942;254,280;255,831;256,698;259,283;261,661;264,365;267,426;271,567;274,647;277,096;279,789;282,953;286,353;288,728;291,285;292,443;294,906;298,004;300,617;304,510;306,858;309,743;312,511;315,328;320,009;323,140;326,281;329,387;332,131;335,774;339,540;342,983;346,739;350,381;354,684;359,225;363,809;367,664;371,010;373,884;383,637;383,343;382,433;383,691;371,960;377,569;380,839;380,732;391,929;397,390;401,826;407,702;411,740;416,296;426,665;434,034;441,808;447,219;...
BV4.1 saisonbereinigt; - Abzüge der Arbeitnehmer;Mrd. EUR;49,073;52,068;53,729;55,632;57,643;58,688;59,921;59,681;59,317;59,813;60,214;60,957;62,373;62,365;63,412;64,845;66,347;68,396;69,272;69,525;68,534;68,470;68,962;69,546;70,350;70,173;70,376;70,456;70,626;71,344;71,663;72,485;72,880;73,121;73,025;73,150;73,181;73,621;74,118;74,355;73,759;73,474;73,372;73,735;74,268;74,269;74,459;74,604;75,527;75,966;75,762;75,580;74,454;73,703;73,535;73,136;73,394;73,210;73,653;74,306;75,216;75,879;76,631;77,422;78,278;79,378;80,228;80,941;82,229;83,779;84,287;85,253;84,926;83,725;83,656;83,350;82,705;83,064;84,153;85,355;87,801;89,111;89,679;90,480;91,690;92,954;94,055;94,783;95,175;96,218;97,173;98,294;99,353;100,111;101,440;102,813;103,770;105,391;106,059;106,909;108,504;109,127;110,946;112,321;113,548;115,134;116,201;117,631;119,533;121,078;122,355;123,115;123,208;126,720;126,257;126,381;126,108;121,580;123,055;123,473;123,474;126,135;128,574;130,510;133,755;135,205;135,207;138,896;137,220;139,722;140,559;...
BV4.1 saisonbereinigt; = Nettolöhne u. -gehälter (Inländer);Mrd. EUR;122,206;123,548;122,285;124,511;128,383;130,021;133,385;133,979;133,912;135,516;135,492;136,093;135,622;135,006;135,358;135,796;135,950;136,370;136,330;137,202;138,425;138,271;138,402;137,406;136,273;136,183;135,838;136,604;138,013;138,643;139,946;140,534;141,298;143,484;145,087;146,602;149,063;150,359;152,079;153,113;154,672;155,706;155,978;156,847;156,593;156,953;157,286;157,375;155,591;155,010;155,972;156,207;158,511;159,485;159,086;159,538;159,456;159,111;158,908;159,036;158,518;159,656;161,275;161,735;163,336;164,384;165,067;166,930;169,471;170,460;171,327;171,789;170,016;170,555;172,175;173,348;176,578;178,597;180,212;182,071;183,766;185,536;187,417;189,309;191,263;193,399;194,673;196,502;197,268;198,688;200,831;202,323;205,157;206,747;208,303;209,698;211,558;214,618;217,081;219,372;220,883;223,004;224,828;227,219;229,435;231,605;234,180;237,053;239,692;242,731;245,309;247,895;250,676;256,917;257,086;256,052;257,583;250,380;254,514;257,366;257,258;265,794;268,816;271,316;273,947;276,535;281,089;287,769;296,814;302,086;306,660;...
BV4.1 saisonbereinigt; + Monetäre Sozialleistungen;Mrd. EUR;61,495;64,022;66,187;66,563;69,610;71,397;72,782;75,494;76,376;77,774;79,740;81,161;81,627;82,087;82,739;83,143;84,325;85,506;86,646;88,169;89,939;91,088;91,524;91,780;92,637;92,543;93,340;94,170;93,381;94,735;94,642;94,695;97,092;97,314;98,283;98,718;97,183;97,618;98,015;98,976;100,808;101,692;102,330;103,202;103,884;104,905;106,456;107,395;107,761;108,526;109,044;109,463;110,027;109,393;109,374;109,649;109,683;110,468;110,262;110,186;110,334;109,821;109,151;108,578;108,072;107,835;108,154;108,624;108,140;108,435;109,338;110,892;114,643;117,742;119,724;120,254;119,893;119,573;118,801;119,203;118,481;117,985;118,364;118,336;119,169;119,631;120,548;121,168;121,757;122,847;122,858;123,108;124,089;124,894;126,711;128,410;129,767;130,621;131,194;132,678;133,314;135,116;137,189;138,040;139,802;140,803;141,554;142,940;144,017;144,724;146,085;147,839;150,071;151,441;154,048;156,900;159,532;165,305;168,970;170,280;171,539;170,577;167,565;167,404;167,755;168,956;175,649;175,973;178,918;180,593;185,103;...
BV4.1 saisonbereinigt; - Abgaben auf soz. Leist., verbrauchsnahe Steuern;Mrd. EUR;9,868;10,692;11,768;11,479;12,106;12,597;12,735;13,532;13,741;14,231;14,888;15,175;15,511;15,458;15,798;16,559;17,218;17,757;18,044;18,108;18,566;19,122;19,293;19,650;19,667;19,899;20,230;20,370;20,216;19,953;19,768;19,513;19,831;19,961;19,862;19,833;19,371;19,199;19,333;19,332;19,899;19,938;19,897;19,826;19,804;20,541;20,958;21,933;21,510;21,319;21,759;21,386;22,117;22,171;22,033;22,462;22,396;22,893;22,900;22,706;22,998;22,529;22,373;22,350;21,885;21,840;21,773;21,901;21,547;21,895;22,589;22,993;24,875;25,328;25,453;25,718;25,220;25,352;25,423;25,463;25,354;25,470;25,508;25,596;25,802;25,642;26,055;26,129;26,468;26,784;26,605;26,781;26,893;27,356;27,802;28,098;28,342;28,377;28,500;28,642;28,693;29,095;29,592;29,981;30,423;30,717;30,904;31,217;31,530;31,561;31,974;32,494;33,196;32,885;34,059;34,851;35,136;32,641;36,257;35,949;36,378;34,062;36,212;36,212;36,082;35,440;37,362;37,748;38,098;37,991;39,671;...
